DATAFLOW,FREQ,ETA,ITTER107,SESSO,STACIVX,TIPO_INDDEM,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:22_289(1.5),A,TOTAL,001097,9,99,JAN,2020,7889,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001097,9,99,JAN,2021,7787,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001098,9,99,JAN,2019,9665,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001098,9,99,JAN,2020,9614,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001098,9,99,JAN,2021,9413,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001099,9,99,JAN,2019,8881,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001099,9,99,JAN,2020,8909,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001099,9,99,JAN,2021,8822,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001100,9,99,JAN,2019,250,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001100,9,99,JAN,2020,239,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001100,9,99,JAN,2021,244,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001101,9,99,JAN,2019,5212,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001101,9,99,JAN,2020,5154,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001101,9,99,JAN,2021,5122,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001102,9,99,JAN,2019,2242,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001102,9,99,JAN,2020,2206,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001102,9,99,JAN,2021,2178,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001103,9,99,JAN,2019,509,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001103,9,99,JAN,2020,506,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001103,9,99,JAN,2021,483,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001104,9,99,JAN,2019,2656,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001104,9,99,JAN,2020,2635,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001104,9,99,JAN,2021,2640,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001105,9,99,JAN,2019,764,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001105,9,99,JAN,2020,763,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001105,9,99,JAN,2021,751,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001106,9,99,JAN,2019,2316,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001106,9,99,JAN,2020,2277,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001106,9,99,JAN,2021,2255,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001107,9,99,JAN,2019,3353,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001107,9,99,JAN,2020,3307,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001107,9,99,JAN,2021,3271,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001108,9,99,JAN,2019,281,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001108,9,99,JAN,2020,265,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001108,9,99,JAN,2021,274,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001109,9,99,JAN,2019,1632,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001109,9,99,JAN,2020,1658,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001109,9,99,JAN,2021,1627,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001110,9,99,JAN,2019,2873,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001110,9,99,JAN,2020,2879,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001110,9,99,JAN,2021,2841,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001111,9,99,JAN,2019,548,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001111,9,99,JAN,2020,548,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001111,9,99,JAN,2021,544,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001112,9,99,JAN,2019,9439,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001112,9,99,JAN,2020,9377,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001112,9,99,JAN,2021,9389,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001113,9,99,JAN,2019,1166,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001113,9,99,JAN,2020,1133,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001113,9,99,JAN,2021,1117,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001114,9,99,JAN,2019,613,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001114,9,99,JAN,2020,609,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001114,9,99,JAN,2021,594,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001115,9,99,JAN,2019,16230,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001115,9,99,JAN,2020,16257,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001115,9,99,JAN,2021,16168,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001116,9,99,JAN,2019,3959,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001116,9,99,JAN,2020,3959,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001116,9,99,JAN,2021,4003,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001117,9,99,JAN,2019,679,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001117,9,99,JAN,2020,673,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001117,9,99,JAN,2021,665,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001118,9,99,JAN,2019,204,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001118,9,99,JAN,2020,197,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001118,9,99,JAN,2021,194,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001119,9,99,JAN,2019,999,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001119,9,99,JAN,2020,981,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001119,9,99,JAN,2021,973,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001120,9,99,JAN,2019,36968,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001120,9,99,JAN,2020,36928,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001120,9,99,JAN,2021,37201,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001121,9,99,JAN,2019,43,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001121,9,99,JAN,2020,45,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001121,9,99,JAN,2021,45,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001122,9,99,JAN,2019,707,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001122,9,99,JAN,2020,700,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001122,9,99,JAN,2021,689,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001123,9,99,JAN,2019,386,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001123,9,99,JAN,2020,380,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001123,9,99,JAN,2021,371,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001124,9,99,JAN,2019,391,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001124,9,99,JAN,2020,397,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001124,9,99,JAN,2021,409,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001125,9,99,JAN,2019,23303,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001125,9,99,JAN,2020,23215,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001125,9,99,JAN,2021,22839,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001126,9,99,JAN,2019,1795,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001126,9,99,JAN,2020,1783,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001126,9,99,JAN,2021,1766,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001127,9,99,JAN,2019,8826,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001127,9,99,JAN,2020,8834,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001127,9,99,JAN,2021,8783,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001128,9,99,JAN,2019,4967,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001128,9,99,JAN,2020,4945,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001128,9,99,JAN,2021,4878,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001129,9,99,JAN,2019,1448,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001129,9,99,JAN,2020,1469,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001129,9,99,JAN,2021,1422,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001130,9,99,JAN,2019,16387,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001130,9,99,JAN,2020,16398,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001130,9,99,JAN,2021,16309,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001131,9,99,JAN,2019,195,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001131,9,99,JAN,2020,174,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001131,9,99,JAN,2021,185,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001132,9,99,JAN,2019,1811,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001132,9,99,JAN,2020,1792,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001132,9,99,JAN,2021,1795,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001133,9,99,JAN,2019,443,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001133,9,99,JAN,2020,444,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001133,9,99,JAN,2021,429,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001134,9,99,JAN,2019,1443,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001134,9,99,JAN,2020,1434,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001134,9,99,JAN,2021,1382,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001135,9,99,JAN,2019,1743,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001135,9,99,JAN,2020,1719,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001135,9,99,JAN,2021,1669,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001136,9,99,JAN,2019,1037,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001136,9,99,JAN,2020,1049,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001136,9,99,JAN,2021,1066,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001137,9,99,JAN,2019,1163,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001137,9,99,JAN,2020,1153,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001137,9,99,JAN,2021,1149,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001138,9,99,JAN,2019,348,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001139,9,99,JAN,2019,7253,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001139,9,99,JAN,2020,7262,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001139,9,99,JAN,2021,7096,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001140,9,99,JAN,2019,499,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001140,9,99,JAN,2020,509,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001140,9,99,JAN,2021,492,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001141,9,99,JAN,2019,569,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001141,9,99,JAN,2020,567,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001141,9,99,JAN,2021,547,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001142,9,99,JAN,2019,1165,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001142,9,99,JAN,2020,1161,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001142,9,99,JAN,2021,1151,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001143,9,99,JAN,2019,416,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001143,9,99,JAN,2020,412,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001143,9,99,JAN,2021,413,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001144,9,99,JAN,2019,1303,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001144,9,99,JAN,2020,1301,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001144,9,99,JAN,2021,1306,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001145,9,99,JAN,2019,54,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001145,9,99,JAN,2020,53,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001145,9,99,JAN,2021,56,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001146,9,99,JAN,2019,3872,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001146,9,99,JAN,2020,3879,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001146,9,99,JAN,2021,3795,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001147,9,99,JAN,2019,669,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001147,9,99,JAN,2020,665,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001147,9,99,JAN,2021,647,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001148,9,99,JAN,2019,4094,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001148,9,99,JAN,2020,4123,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001148,9,99,JAN,2021,4169,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001149,9,99,JAN,2019,810,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001149,9,99,JAN,2020,824,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001149,9,99,JAN,2021,809,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001150,9,99,JAN,2019,1219,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001150,9,99,JAN,2020,1253,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001150,9,99,JAN,2021,1283,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001151,9,99,JAN,2019,76,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001152,9,99,JAN,2019,798,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001152,9,99,JAN,2020,763,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001152,9,99,JAN,2021,760,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001153,9,99,JAN,2019,390,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001153,9,99,JAN,2020,381,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001153,9,99,JAN,2021,383,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001154,9,99,JAN,2019,649,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001154,9,99,JAN,2020,645,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001154,9,99,JAN,2021,639,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001155,9,99,JAN,2019,344,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001155,9,99,JAN,2020,335,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001155,9,99,JAN,2021,331,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001156,9,99,JAN,2019,56964,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001156,9,99,JAN,2020,56737,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001156,9,99,JAN,2021,56319,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001157,9,99,JAN,2019,33,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001157,9,99,JAN,2020,32,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001157,9,99,JAN,2021,41,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001158,9,99,JAN,2019,718,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001158,9,99,JAN,2020,711,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001158,9,99,JAN,2021,723,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001159,9,99,JAN,2019,998,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001159,9,99,JAN,2020,992,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001159,9,99,JAN,2021,985,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001160,9,99,JAN,2019,3391,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001160,9,99,JAN,2020,3373,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001160,9,99,JAN,2021,3349,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001161,9,99,JAN,2019,5155,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001161,9,99,JAN,2020,5191,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001161,9,99,JAN,2021,5119,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001162,9,99,JAN,2019,842,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001162,9,99,JAN,2020,834,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001162,9,99,JAN,2021,842,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001163,9,99,JAN,2019,843,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001163,9,99,JAN,2020,851,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001163,9,99,JAN,2021,852,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001164,9,99,JAN,2019,47189,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001164,9,99,JAN,2020,46957,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001164,9,99,JAN,2021,46512,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001165,9,99,JAN,2019,116,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001165,9,99,JAN,2020,110,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001165,9,99,JAN,2021,107,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001166,9,99,JAN,2019,6849,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001166,9,99,JAN,2020,6829,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001166,9,99,JAN,2021,6770,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001167,9,99,JAN,2019,286,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001167,9,99,JAN,2020,295,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001167,9,99,JAN,2021,291,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001168,9,99,JAN,2019,8055,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001168,9,99,JAN,2020,7969,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001168,9,99,JAN,2021,7849,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001169,9,99,JAN,2019,540,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001169,9,99,JAN,2020,528,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001169,9,99,JAN,2021,526,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001170,9,99,JAN,2019,1481,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001170,9,99,JAN,2020,1455,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001170,9,99,JAN,2021,1453,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001171,9,99,JAN,2019,23348,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001171,9,99,JAN,2020,23284,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001171,9,99,JAN,2021,23061,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001172,9,99,JAN,2019,776,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001172,9,99,JAN,2020,764,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001172,9,99,JAN,2021,764,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001173,9,99,JAN,2019,1151,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001173,9,99,JAN,2020,1167,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001173,9,99,JAN,2021,1173,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001174,9,99,JAN,2019,921,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001174,9,99,JAN,2020,912,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001174,9,99,JAN,2021,929,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001175,9,99,JAN,2019,3378,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001175,9,99,JAN,2020,3319,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001175,9,99,JAN,2021,3264,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001176,9,99,JAN,2019,1207,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001176,9,99,JAN,2020,1181,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001176,9,99,JAN,2021,1187,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001177,9,99,JAN,2019,837,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001177,9,99,JAN,2020,851,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001177,9,99,JAN,2021,842,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001178,9,99,JAN,2019,2073,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001178,9,99,JAN,2020,2038,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001178,9,99,JAN,2021,2005,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001179,9,99,JAN,2019,428,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001179,9,99,JAN,2020,417,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001179,9,99,JAN,2021,419,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001180,9,99,JAN,2019,1113,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001180,9,99,JAN,2020,1116,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001180,9,99,JAN,2021,1124,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001181,9,99,JAN,2019,3827,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001181,9,99,JAN,2020,3749,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001181,9,99,JAN,2021,3680,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001182,9,99,JAN,2019,233,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001183,9,99,JAN,2019,4041,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001183,9,99,JAN,2020,4083,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001183,9,99,JAN,2021,3992,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001184,9,99,JAN,2019,3181,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001184,9,99,JAN,2020,3176,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001184,9,99,JAN,2021,3133,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001185,9,99,JAN,2019,521,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001185,9,99,JAN,2020,526,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001185,9,99,JAN,2021,521,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001186,9,99,JAN,2019,644,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001186,9,99,JAN,2020,626,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001186,9,99,JAN,2021,600,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001187,9,99,JAN,2019,763,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001187,9,99,JAN,2020,748,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001187,9,99,JAN,2021,747,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001188,9,99,JAN,2019,617,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001188,9,99,JAN,2020,616,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001188,9,99,JAN,2021,629,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001189,9,99,JAN,2019,15324,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001189,9,99,JAN,2020,15448,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001189,9,99,JAN,2021,15446,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001190,9,99,JAN,2019,2912,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001190,9,99,JAN,2020,2894,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001190,9,99,JAN,2021,2843,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001191,9,99,JAN,2019,35719,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001191,9,99,JAN,2020,35695,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001191,9,99,JAN,2021,35480,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001192,9,99,JAN,2019,8428,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001192,9,99,JAN,2020,8413,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001192,9,99,JAN,2021,8281,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001193,9,99,JAN,2019,3843,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001193,9,99,JAN,2020,3880,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001193,9,99,JAN,2021,3823,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001194,9,99,JAN,2019,18169,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001194,9,99,JAN,2020,18167,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001194,9,99,JAN,2021,18102,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001195,9,99,JAN,2019,3400,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001195,9,99,JAN,2020,3364,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001195,9,99,JAN,2021,3335,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001196,9,99,JAN,2019,1349,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001196,9,99,JAN,2020,1365,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001196,9,99,JAN,2021,1333,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001197,9,99,JAN,2019,10239,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001197,9,99,JAN,2020,10153,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001197,9,99,JAN,2021,10202,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001198,9,99,JAN,2019,1019,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001198,9,99,JAN,2020,993,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001198,9,99,JAN,2021,970,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001199,9,99,JAN,2019,3280,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001199,9,99,JAN,2020,3210,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001199,9,99,JAN,2021,3116,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001200,9,99,JAN,2019,1027,,,,,,,,,
IT1:22_289(1.5),A,TOTAL,001200,9,99,JAN,2020,1052,,,,,,,,,
